fighter_name,status,age,height,weight,division,total_status,win_by_knockout,win_by_submission,title_defence,striking_accuracy,sig_Strikes_landed,sig_Strikes_attempted,takeDown_accuracy,takeDown_landed,takeDown_attempted,sig_str_landed_per_min,sig_str_absorbed_per_min,takeDown_avg_per_15_min,submission_avg_per_15_min,sig_str_defence,takeDown_defence,knockdown_avg,avg_fight_fime,sig_str_by_position_standing,sig_str_by_position_clinch,sig_str_by_position_ground,win_by_method_KO_TKO,win_by_method_DEC,win_by_method_SUB,sig_str_by_target_head,sig_str_by_target_head_percent,sig_str_by_target_body,sig_str_by_target_body_percent,sig_str_by_target_leg,sig_str_by_target_leg_percent,fight_history
Roman Kopylov,Active,72.00,185.50,"Nov. 9, 2019",Middleweight Division,14-3-0 (W-L-D),12,2,1,51,507,999,42,,19,4.96,4.86,1.17,0.00,"55
                  %","87
                      %",0.88,11:21,469 (93%),21 (4%),17 (3%),12 (86%),2 (14%),0 (0%),331,65%,93,18%,83,16%,"[['Curtis', 'Jan. 11, 2025', '3', '4:59', 'KO/TKO'], ['Almeida', 'Jun. 1, 2024', '3', '5:00', 'Decision - Split'], ['Hernandez', 'Feb. 17, 2024', '2', '3:23', 'Submission']]",Hernandez,"Feb. 17, 2024",2,3:23,Submission
Bevon Lewis,Not Fighting,32,75.00,185.00,Middleweight Division,8-3-0 (W-L-D),3,3,N/A,44,238,542,0,,15,3.73,2.67,0.00,0.00,"54
                  %","67
                      %",0.47,10:38,153 (64%),69 (29%),16 (7%),3 (50%),3 (50%),0 (0%),124,52%,51,21%,63,26%,"[['Giles', 'Nov. 7, 2020', '3', '01:26', 'KO/TKO'], ['Lewis', 'Jan. 25, 2020', '3', '5:00', 'DEC'], ['Lewis', 'Jun. 8, 2019', '3', '5:00', 'DEC']]",Giles,"Nov. 7, 2020",3,01:26,KO/TKO
Bevon Lewis,Not Fighting,32,75.00,185.00,Middleweight Division,8-3-0 (W-L-D),3,3,N/A,44,238,542,0,,15,3.73,2.67,0.00,0.00,"54
                  %","67
                      %",0.47,10:38,153 (64%),69 (29%),16 (7%),3 (50%),3 (50%),0 (0%),124,52%,51,21%,63,26%,"[['Giles', 'Nov. 7, 2020', '3', '01:26', 'KO/TKO'], ['Lewis', 'Jan. 25, 2020', '3', '5:00', 'DEC'], ['Lewis', 'Jun. 8, 2019', '3', '5:00', 'DEC']]",Lewis,"Jan. 25, 2020",3,5:00,DEC
Bevon Lewis,Not Fighting,32,75.00,185.00,Middleweight Division,8-3-0 (W-L-D),3,3,N/A,44,238,542,0,,15,3.73,2.67,0.00,0.00,"54
                  %","67
                      %",0.47,10:38,153 (64%),69 (29%),16 (7%),3 (50%),3 (50%),0 (0%),124,52%,51,21%,63,26%,"[['Giles', 'Nov. 7, 2020', '3', '01:26', 'KO/TKO'], ['Lewis', 'Jan. 25, 2020', '3', '5:00', 'DEC'], ['Lewis', 'Jun. 8, 2019', '3', '5:00', 'DEC']]",Lewis,"Jun. 8, 2019",3,5:00,DEC
Jorge Masvidal,Retired,Boxer,38,71.00,Welterweight Division,35-17-0 (W-L-D),16,2,8,48,1541,3211,59,15,59,4.05,3.05,1.38,0.32,"64
                  %","73
                      %",0.43,13:35,1104 (72%),243 (16%),194 (13%),16 (46%),17 (49%),2 (6%),962,62%,347,23%,232,15%,"[['Burns', 'Apr. 8, 2023', '3', '5:00', 'Decision - Unanimous'], ['Covington', 'Mar. 5, 2022', '5', '5:00', 'Decision - Unanimous'], ['Usman', 'Apr. 24, 2021', '2', '1:02', 'KO/TKO']]",Burns,"Apr. 8, 2023",3,5:00,Decision - Unanimous
Jorge Masvidal,Retired,Boxer,38,71.00,Welterweight Division,35-17-0 (W-L-D),16,2,8,48,1541,3211,59,15,59,4.05,3.05,1.38,0.32,"64
                  %","73
                      %",0.43,13:35,1104 (72%),243 (16%),194 (13%),16 (46%),17 (49%),2 (6%),962,62%,347,23%,232,15%,"[['Burns', 'Apr. 8, 2023', '3', '5:00', 'Decision - Unanimous'], ['Covington', 'Mar. 5, 2022', '5', '5:00', 'Decision - Unanimous'], ['Usman', 'Apr. 24, 2021', '2', '1:02', 'KO/TKO']]",Covington,"Mar. 5, 2022",5,5:00,Decision - Unanimous
Jorge Masvidal,Retired,Boxer,38,71.00,Welterweight Division,35-17-0 (W-L-D),16,2,8,48,1541,3211,59,15,59,4.05,3.05,1.38,0.32,"64
                  %","73
                      %",0.43,13:35,1104 (72%),243 (16%),194 (13%),16 (46%),17 (49%),2 (6%),962,62%,347,23%,232,15%,"[['Burns', 'Apr. 8, 2023', '3', '5:00', 'Decision - Unanimous'], ['Covington', 'Mar. 5, 2022', '5', '5:00', 'Decision - Unanimous'], ['Usman', 'Apr. 24, 2021', '2', '1:02', 'KO/TKO']]",Usman,"Apr. 24, 2021",2,1:02,KO/TKO
Stevie Lynch,Not Fighting,"Jun. 16, 2007",N/A,N/A,Welterweight Division,4-0-0 (W-L-D),N/A,N/A,N/A,25,7,28,N/A,N/A,N/A,2.47,7.06,0.00,0.00,"41
                  %",N/A,0.00,02:50,7 (100%),0 (0%),0 (0%),0 (0 %),0 (0 %),0 (0 %),5,71%,1,14%,1,14%,"[['Hazelett', 'Jun. 16, 2007', '1', '00:02:50', 'Submission']]",Hazelett,"Jun. 16, 2007",1,00:02:50,Submission
Eric Martin,Not Fighting,0.00,N/A,"Feb. 7, 1997",Heavyweight Division,1-0-0 (W-L-D),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[['Martin', 'Feb. 7, 1997', '1', '00:00:14', 'Submission']]",Martin,"Feb. 7, 1997",1,00:00:14,Submission
Carmelo Marrero,Not Fighting,72.00,205.00,"Oct. 14, 2006",Light Heavyweight Division,10-2-1 (W-L-D),N/A,N/A,N/A,34,43,125,37,,30,0.84,2.04,3.21,0.87,"54
                  %","36
                      %",0.00,10:18,19 (44%),1 (2%),23 (53%),0 (0 %),0 (0 %),0 (0 %),22,51%,15,35%,6,14%,"[['Bader', 'Apr. 1, 2009', '3', '00:05:00', 'Decision - Unanimous'], ['Gouveia', 'May. 27, 2007', '1', '00:03:06', 'Submission'], ['Gonzaga', 'Dec. 30, 2006', '1', '00:03:22', 'Submission']]",Bader,"Apr. 1, 2009",3,00:05:00,Decision - Unanimous
Carmelo Marrero,Not Fighting,72.00,205.00,"Oct. 14, 2006",Light Heavyweight Division,10-2-1 (W-L-D),N/A,N/A,N/A,34,43,125,37,,30,0.84,2.04,3.21,0.87,"54
                  %","36
                      %",0.00,10:18,19 (44%),1 (2%),23 (53%),0 (0 %),0 (0 %),0 (0 %),22,51%,15,35%,6,14%,"[['Bader', 'Apr. 1, 2009', '3', '00:05:00', 'Decision - Unanimous'], ['Gouveia', 'May. 27, 2007', '1', '00:03:06', 'Submission'], ['Gonzaga', 'Dec. 30, 2006', '1', '00:03:22', 'Submission']]",Gouveia,"May. 27, 2007",1,00:03:06,Submission
Carmelo Marrero,Not Fighting,72.00,205.00,"Oct. 14, 2006",Light Heavyweight Division,10-2-1 (W-L-D),N/A,N/A,N/A,34,43,125,37,,30,0.84,2.04,3.21,0.87,"54
                  %","36
                      %",0.00,10:18,19 (44%),1 (2%),23 (53%),0 (0 %),0 (0 %),0 (0 %),22,51%,15,35%,6,14%,"[['Bader', 'Apr. 1, 2009', '3', '00:05:00', 'Decision - Unanimous'], ['Gouveia', 'May. 27, 2007', '1', '00:03:06', 'Submission'], ['Gonzaga', 'Dec. 30, 2006', '1', '00:03:22', 'Submission']]",Gonzaga,"Dec. 30, 2006",1,00:03:22,Submission
Dean Lister,Not Fighting,73.00,186.00,"May. 27, 2006",Middleweight Division,11-6-0 (W-L-D),N/A,N/A,N/A,34,86,256,15,,54,1.30,2.98,1.81,1.13,"62
                  %","50
                      %",0.00,11:02,66 (77%),4 (5%),16 (19%),0 (0 %),0 (0 %),0 (0 %),53,62%,11,13%,22,26%,"[['Okami', 'Dec. 27, 2008', '3', '00:05:00', 'Decision - Unanimous'], ['Lister', 'Jun. 21, 2008', '1', '00:03:52', 'Submission'], ['Lister', 'Dec. 29, 2007', '3', '00:05:00', 'Decision - Unanimous']]",Okami,"Dec. 27, 2008",3,00:05:00,Decision - Unanimous
Dean Lister,Not Fighting,73.00,186.00,"May. 27, 2006",Middleweight Division,11-6-0 (W-L-D),N/A,N/A,N/A,34,86,256,15,,54,1.30,2.98,1.81,1.13,"62
                  %","50
                      %",0.00,11:02,66 (77%),4 (5%),16 (19%),0 (0 %),0 (0 %),0 (0 %),53,62%,11,13%,22,26%,"[['Okami', 'Dec. 27, 2008', '3', '00:05:00', 'Decision - Unanimous'], ['Lister', 'Jun. 21, 2008', '1', '00:03:52', 'Submission'], ['Lister', 'Dec. 29, 2007', '3', '00:05:00', 'Decision - Unanimous']]",Lister,"Jun. 21, 2008",1,00:03:52,Submission
Dean Lister,Not Fighting,73.00,186.00,"May. 27, 2006",Middleweight Division,11-6-0 (W-L-D),N/A,N/A,N/A,34,86,256,15,,54,1.30,2.98,1.81,1.13,"62
                  %","50
                      %",0.00,11:02,66 (77%),4 (5%),16 (19%),0 (0 %),0 (0 %),0 (0 %),53,62%,11,13%,22,26%,"[['Okami', 'Dec. 27, 2008', '3', '00:05:00', 'Decision - Unanimous'], ['Lister', 'Jun. 21, 2008', '1', '00:03:52', 'Submission'], ['Lister', 'Dec. 29, 2007', '3', '00:05:00', 'Decision - Unanimous']]",Lister,"Dec. 29, 2007",3,00:05:00,Decision - Unanimous
Justin McCully,Not Fighting,74.00,238.00,"Apr. 5, 2007",Heavyweight Division,9-5-2 (W-L-D),N/A,N/A,N/A,38,74,195,44,,9,1.58,2.02,1.28,0.00,"47
                  %","44
                      %",0.32,11:44,33 (45%),23 (31%),18 (24%),0 (0 %),0 (0 %),0 (0 %),57,77%,4,5%,13,18%,"[['Russow', 'Aug. 29, 2009', '3', '00:05:00', 'Decision - Unanimous'], ['McCully', 'Dec. 10, 2008', '3', '00:05:00', 'Decision - Unanimous'], ['Gonzaga', 'Jul. 5, 2008', '1', '00:01:57', 'Submission']]",Russow,"Aug. 29, 2009",3,00:05:00,Decision - Unanimous
Justin McCully,Not Fighting,74.00,238.00,"Apr. 5, 2007",Heavyweight Division,9-5-2 (W-L-D),N/A,N/A,N/A,38,74,195,44,,9,1.58,2.02,1.28,0.00,"47
                  %","44
                      %",0.32,11:44,33 (45%),23 (31%),18 (24%),0 (0 %),0 (0 %),0 (0 %),57,77%,4,5%,13,18%,"[['Russow', 'Aug. 29, 2009', '3', '00:05:00', 'Decision - Unanimous'], ['McCully', 'Dec. 10, 2008', '3', '00:05:00', 'Decision - Unanimous'], ['Gonzaga', 'Jul. 5, 2008', '1', '00:01:57', 'Submission']]",McCully,"Dec. 10, 2008",3,00:05:00,Decision - Unanimous
Justin McCully,Not Fighting,74.00,238.00,"Apr. 5, 2007",Heavyweight Division,9-5-2 (W-L-D),N/A,N/A,N/A,38,74,195,44,,9,1.58,2.02,1.28,0.00,"47
                  %","44
                      %",0.32,11:44,33 (45%),23 (31%),18 (24%),0 (0 %),0 (0 %),0 (0 %),57,77%,4,5%,13,18%,"[['Russow', 'Aug. 29, 2009', '3', '00:05:00', 'Decision - Unanimous'], ['McCully', 'Dec. 10, 2008', '3', '00:05:00', 'Decision - Unanimous'], ['Gonzaga', 'Jul. 5, 2008', '1', '00:01:57', 'Submission']]",Gonzaga,"Jul. 5, 2008",1,00:01:57,Submission
Marcos Rosa,Not Fighting,73.00,154.00,"Feb. 9, 2019",Lightweight Division,6-6-0 (W-L-D),2,1,3,28,5,18,N/A,N/A,N/A,0.25,2.11,0.00,0.00,"43
                  %","29
                      %",0.00,09:58,3 (60%),0 (0%),2 (40%),2 (33%),3 (50%),1 (17%),2,40%,2,40%,1,20%,"[['Puelles', 'Sep. 21, 2019', '3', '5:00', 'DEC'], ['Vannata', 'Feb. 9, 2019', 'N/A', 'N/A', 'N/A']]",Puelles,"Sep. 21, 2019",3,5:00,DEC
Marcos Rosa,Not Fighting,73.00,154.00,"Feb. 9, 2019",Lightweight Division,6-6-0 (W-L-D),2,1,3,28,5,18,N/A,N/A,N/A,0.25,2.11,0.00,0.00,"43
                  %","29
                      %",0.00,09:58,3 (60%),0 (0%),2 (40%),2 (33%),3 (50%),1 (17%),2,40%,2,40%,1,20%,"[['Puelles', 'Sep. 21, 2019', '3', '5:00', 'DEC'], ['Vannata', 'Feb. 9, 2019', 'N/A', 'N/A', 'N/A']]",Vannata,"Feb. 9, 2019",N/A,N/A,N/A
Mike Kyle,Not Fighting,74.00,238.00,"Apr. 2, 2004",Light Heavyweight Division,19-9-1 (W-L-D),N/A,N/A,N/A,65,30,46,50,1,2,3.69,16.35,1.84,1.84,"55
                  %","50
                      %",3.69,02:43,7 (23%),16 (53%),7 (23%),0 (0 %),0 (0 %),0 (0 %),16,53%,9,30%,5,17%,"[['Cavalcante', 'May. 19, 2012', '1', '00:00:33', 'Overturned'], ['Kyle', 'Feb. 5, 2005', '1', '00:01:55', 'KO/TKO'], ['Eilers', 'Aug. 20, 2004', '1', '00:01:14', 'KO/TKO']]",Cavalcante,"May. 19, 2012",1,00:00:33,Overturned
Mike Kyle,Not Fighting,74.00,238.00,"Apr. 2, 2004",Light Heavyweight Division,19-9-1 (W-L-D),N/A,N/A,N/A,65,30,46,50,1,2,3.69,16.35,1.84,1.84,"55
                  %","50
                      %",3.69,02:43,7 (23%),16 (53%),7 (23%),0 (0 %),0 (0 %),0 (0 %),16,53%,9,30%,5,17%,"[['Cavalcante', 'May. 19, 2012', '1', '00:00:33', 'Overturned'], ['Kyle', 'Feb. 5, 2005', '1', '00:01:55', 'KO/TKO'], ['Eilers', 'Aug. 20, 2004', '1', '00:01:14', 'KO/TKO']]",Kyle,"Feb. 5, 2005",1,00:01:55,KO/TKO
Mike Kyle,Not Fighting,74.00,238.00,"Apr. 2, 2004",Light Heavyweight Division,19-9-1 (W-L-D),N/A,N/A,N/A,65,30,46,50,1,2,3.69,16.35,1.84,1.84,"55
                  %","50
                      %",3.69,02:43,7 (23%),16 (53%),7 (23%),0 (0 %),0 (0 %),0 (0 %),16,53%,9,30%,5,17%,"[['Cavalcante', 'May. 19, 2012', '1', '00:00:33', 'Overturned'], ['Kyle', 'Feb. 5, 2005', '1', '00:01:55', 'KO/TKO'], ['Eilers', 'Aug. 20, 2004', '1', '00:01:14', 'KO/TKO']]",Eilers,"Aug. 20, 2004",1,00:01:14,KO/TKO
Tateki Matsuda,Not Fighting,67.00,125.00,"Sep. 5, 2014",Flyweight Division,10-7-0 (W-L-D),N/A,N/A,N/A,35,96,278,0,,2,3.20,3.43,0.00,0.00,"69
                  %","17
                      %",0.00,15:00,85 (89%),8 (8%),3 (3%),4 (40%),5 (50%),1 (10%),63,66%,10,10%,23,24%,"[['Matsuda', 'Jan. 18, 2015', '3', '00:05:00', 'Decision - Split'], ['Beal', 'Sep. 5, 2014', '3', '00:05:00', 'Decision - Unanimous']]",Matsuda,"Jan. 18, 2015",3,00:05:00,Decision - Split
Tateki Matsuda,Not Fighting,67.00,125.00,"Sep. 5, 2014",Flyweight Division,10-7-0 (W-L-D),N/A,N/A,N/A,35,96,278,0,,2,3.20,3.43,0.00,0.00,"69
                  %","17
                      %",0.00,15:00,85 (89%),8 (8%),3 (3%),4 (40%),5 (50%),1 (10%),63,66%,10,10%,23,24%,"[['Matsuda', 'Jan. 18, 2015', '3', '00:05:00', 'Decision - Split'], ['Beal', 'Sep. 5, 2014', '3', '00:05:00', 'Decision - Unanimous']]",Beal,"Sep. 5, 2014",3,00:05:00,Decision - Unanimous
Leonardo Mafra,Not Fighting,70.00,155.00,"Jun. 24, 2012",Lightweight Division,12-3-0 (W-L-D),N/A,N/A,N/A,48,161,332,83,,6,4.55,4.38,2.12,0.42,"44
                  %","69
                      %",0.00,08:51,129 (80%),14 (9%),18 (11%),8 (67%),3 (25%),1 (8%),97,60%,24,15%,40,25%,"[['Ray', 'Jul. 18, 2015', '1', '02:30', 'KO/TKO'], ['Mafra', 'Mar. 21, 2015', '3', '00:05:00', 'Decision - Unanimous'], ['Story', 'Jul. 16, 2014', '2', '00:02:12', 'Submission']]",Ray,"Jul. 18, 2015",1,02:30,KO/TKO
Leonardo Mafra,Not Fighting,70.00,155.00,"Jun. 24, 2012",Lightweight Division,12-3-0 (W-L-D),N/A,N/A,N/A,48,161,332,83,,6,4.55,4.38,2.12,0.42,"44
                  %","69
                      %",0.00,08:51,129 (80%),14 (9%),18 (11%),8 (67%),3 (25%),1 (8%),97,60%,24,15%,40,25%,"[['Ray', 'Jul. 18, 2015', '1', '02:30', 'KO/TKO'], ['Mafra', 'Mar. 21, 2015', '3', '00:05:00', 'Decision - Unanimous'], ['Story', 'Jul. 16, 2014', '2', '00:02:12', 'Submission']]",Mafra,"Mar. 21, 2015",3,00:05:00,Decision - Unanimous
Leonardo Mafra,Not Fighting,70.00,155.00,"Jun. 24, 2012",Lightweight Division,12-3-0 (W-L-D),N/A,N/A,N/A,48,161,332,83,,6,4.55,4.38,2.12,0.42,"44
                  %","69
                      %",0.00,08:51,129 (80%),14 (9%),18 (11%),8 (67%),3 (25%),1 (8%),97,60%,24,15%,40,25%,"[['Ray', 'Jul. 18, 2015', '1', '02:30', 'KO/TKO'], ['Mafra', 'Mar. 21, 2015', '3', '00:05:00', 'Decision - Unanimous'], ['Story', 'Jul. 16, 2014', '2', '00:02:12', 'Submission']]",Story,"Jul. 16, 2014",2,00:02:12,Submission
Roque Martinez,Not Fighting,37,70.00,249.00,Heavyweight Division,15-8-2 (W-L-D),8,3,4,54,129,240,50,,2,3.28,4.90,0.38,0.38,"56
                  %","54
                      %",0.00,13:07,99 (77%),30 (23%),0 (0%),8 (53%),4 (27%),3 (20%),81,63%,31,24%,17,13%,"[['Parisian', 'Jun. 19, 2021', '3', '5:00', 'Decision - Split'], ['Mayes', 'Nov. 14, 2020', '3', '05:00', 'DEC'], ['Romanov', 'Sep. 12, 2020', '2', '04:22', 'SUB']]",Parisian,"Jun. 19, 2021",3,5:00,Decision - Split
Roque Martinez,Not Fighting,37,70.00,249.00,Heavyweight Division,15-8-2 (W-L-D),8,3,4,54,129,240,50,,2,3.28,4.90,0.38,0.38,"56
                  %","54
                      %",0.00,13:07,99 (77%),30 (23%),0 (0%),8 (53%),4 (27%),3 (20%),81,63%,31,24%,17,13%,"[['Parisian', 'Jun. 19, 2021', '3', '5:00', 'Decision - Split'], ['Mayes', 'Nov. 14, 2020', '3', '05:00', 'DEC'], ['Romanov', 'Sep. 12, 2020', '2', '04:22', 'SUB']]",Mayes,"Nov. 14, 2020",3,05:00,DEC
Roque Martinez,Not Fighting,37,70.00,249.00,Heavyweight Division,15-8-2 (W-L-D),8,3,4,54,129,240,50,,2,3.28,4.90,0.38,0.38,"56
                  %","54
                      %",0.00,13:07,99 (77%),30 (23%),0 (0%),8 (53%),4 (27%),3 (20%),81,63%,31,24%,17,13%,"[['Parisian', 'Jun. 19, 2021', '3', '5:00', 'Decision - Split'], ['Mayes', 'Nov. 14, 2020', '3', '05:00', 'DEC'], ['Romanov', 'Sep. 12, 2020', '2', '04:22', 'SUB']]",Romanov,"Sep. 12, 2020",2,04:22,SUB
Yancy Medeiros,Not Fighting,Kickboxer,35,70.00,Lightweight Division,15-8-0 (W-L-D),8,4,3,37,600,1608,50,1,6,4.36,5.67,0.33,0.65,"47
                  %","74
                      %",0.98,08:28,503 (84%),59 (10%),38 (6%),8 (53%),3 (20%),4 (27%),390,65%,146,24%,64,11%,"[['Medeiros', 'Jun. 26, 2021', '3', '5:00', 'Decision - Unanimous'], ['Vannata', 'Feb. 15, 2020', '3', '5:00', 'DEC'], ['Gillespie', 'Jan. 19, 2019', '2', '05:00', 'KO/TKO']]",Medeiros,"Jun. 26, 2021",3,5:00,Decision - Unanimous
Yancy Medeiros,Not Fighting,Kickboxer,35,70.00,Lightweight Division,15-8-0 (W-L-D),8,4,3,37,600,1608,50,1,6,4.36,5.67,0.33,0.65,"47
                  %","74
                      %",0.98,08:28,503 (84%),59 (10%),38 (6%),8 (53%),3 (20%),4 (27%),390,65%,146,24%,64,11%,"[['Medeiros', 'Jun. 26, 2021', '3', '5:00', 'Decision - Unanimous'], ['Vannata', 'Feb. 15, 2020', '3', '5:00', 'DEC'], ['Gillespie', 'Jan. 19, 2019', '2', '05:00', 'KO/TKO']]",Vannata,"Feb. 15, 2020",3,5:00,DEC
Yancy Medeiros,Not Fighting,Kickboxer,35,70.00,Lightweight Division,15-8-0 (W-L-D),8,4,3,37,600,1608,50,1,6,4.36,5.67,0.33,0.65,"47
                  %","74
                      %",0.98,08:28,503 (84%),59 (10%),38 (6%),8 (53%),3 (20%),4 (27%),390,65%,146,24%,64,11%,"[['Medeiros', 'Jun. 26, 2021', '3', '5:00', 'Decision - Unanimous'], ['Vannata', 'Feb. 15, 2020', '3', '5:00', 'DEC'], ['Gillespie', 'Jan. 19, 2019', '2', '05:00', 'KO/TKO']]",Gillespie,"Jan. 19, 2019",2,05:00,KO/TKO
Jeremy Larsen,Not Fighting,70.00,145.50,"Jun. 2, 2012",Featherweight Division,8-5-0 (W-L-D),N/A,N/A,N/A,48,88,182,33,,9,4.87,5.75,2.49,0.00,"57
                  %",N/A,0.83,06:02,73 (83%),10 (11%),5 (6%),0 (0 %),0 (0 %),0 (0 %),74,84%,9,10%,5,6%,"[['Larsen', 'Oct. 19, 2013', '2', '00:00:53', 'KO/TKO'], ['Martins', 'May. 18, 2013', '3', '00:00:13', 'KO/TKO'], ['Proctor', 'Jun. 1, 2012', '1', '00:01:59', 'KO/TKO']]",Larsen,"Oct. 19, 2013",2,00:00:53,KO/TKO
Jeremy Larsen,Not Fighting,70.00,145.50,"Jun. 2, 2012",Featherweight Division,8-5-0 (W-L-D),N/A,N/A,N/A,48,88,182,33,,9,4.87,5.75,2.49,0.00,"57
                  %",N/A,0.83,06:02,73 (83%),10 (11%),5 (6%),0 (0 %),0 (0 %),0 (0 %),74,84%,9,10%,5,6%,"[['Larsen', 'Oct. 19, 2013', '2', '00:00:53', 'KO/TKO'], ['Martins', 'May. 18, 2013', '3', '00:00:13', 'KO/TKO'], ['Proctor', 'Jun. 1, 2012', '1', '00:01:59', 'KO/TKO']]",Martins,"May. 18, 2013",3,00:00:13,KO/TKO
Jeremy Larsen,Not Fighting,70.00,145.50,"Jun. 2, 2012",Featherweight Division,8-5-0 (W-L-D),N/A,N/A,N/A,48,88,182,33,,9,4.87,5.75,2.49,0.00,"57
                  %",N/A,0.83,06:02,73 (83%),10 (11%),5 (6%),0 (0 %),0 (0 %),0 (0 %),74,84%,9,10%,5,6%,"[['Larsen', 'Oct. 19, 2013', '2', '00:00:53', 'KO/TKO'], ['Martins', 'May. 18, 2013', '3', '00:00:13', 'KO/TKO'], ['Proctor', 'Jun. 1, 2012', '1', '00:01:59', 'KO/TKO']]",Proctor,"Jun. 1, 2012",1,00:01:59,KO/TKO
Benito Lopez,Not Fighting,29,70.00,138.50,Bantamweight Division,10-2-0 (W-L-D),3,2,5,45,233,513,N/A,N/A,N/A,4.39,5.18,0.00,0.28,"56
                  %","73
                      %",0.28,10:37,194 (83%),33 (14%),6 (3%),3 (30%),5 (50%),2 (20%),129,55%,43,18%,61,26%,"[['Bautista', 'Nov. 5, 2022', '1', '4:54', 'Submission'], ['Lopez', 'Jul. 13, 2019', '3', '5:00', 'DEC'], ['Lopez', 'Feb. 17, 2019', '1', '3:09', 'SUB']]",Bautista,"Nov. 5, 2022",1,4:54,Submission
Benito Lopez,Not Fighting,29,70.00,138.50,Bantamweight Division,10-2-0 (W-L-D),3,2,5,45,233,513,N/A,N/A,N/A,4.39,5.18,0.00,0.28,"56
                  %","73
                      %",0.28,10:37,194 (83%),33 (14%),6 (3%),3 (30%),5 (50%),2 (20%),129,55%,43,18%,61,26%,"[['Bautista', 'Nov. 5, 2022', '1', '4:54', 'Submission'], ['Lopez', 'Jul. 13, 2019', '3', '5:00', 'DEC'], ['Lopez', 'Feb. 17, 2019', '1', '3:09', 'SUB']]",Lopez,"Jul. 13, 2019",3,5:00,DEC
Benito Lopez,Not Fighting,29,70.00,138.50,Bantamweight Division,10-2-0 (W-L-D),3,2,5,45,233,513,N/A,N/A,N/A,4.39,5.18,0.00,0.28,"56
                  %","73
                      %",0.28,10:37,194 (83%),33 (14%),6 (3%),3 (30%),5 (50%),2 (20%),129,55%,43,18%,61,26%,"[['Bautista', 'Nov. 5, 2022', '1', '4:54', 'Submission'], ['Lopez', 'Jul. 13, 2019', '3', '5:00', 'DEC'], ['Lopez', 'Feb. 17, 2019', '1', '3:09', 'SUB']]",Lopez,"Feb. 17, 2019",1,3:09,SUB
Anthony Lapsley,Not Fighting,69.00,171.00,"Nov. 16, 2013",Welterweight Division,25-7-0 (W-L-D),N/A,N/A,N/A,34,10,29,0,,5,0.53,0.58,0.00,0.00,"67
                  %","20
                      %",0.00,09:28,5 (50%),0 (0%),5 (50%),4 (16%),4 (16%),17 (68%),7,70%,2,20%,1,10%,"[['Lapsley', 'May. 10, 2014', '1', '00:03:56', 'KO/TKO'], ['High', 'Nov. 16, 2013', '3', '00:05:00', 'Decision - Unanimous']]",Lapsley,"May. 10, 2014",1,00:03:56,KO/TKO
Anthony Lapsley,Not Fighting,69.00,171.00,"Nov. 16, 2013",Welterweight Division,25-7-0 (W-L-D),N/A,N/A,N/A,34,10,29,0,,5,0.53,0.58,0.00,0.00,"67
                  %","20
                      %",0.00,09:28,5 (50%),0 (0%),5 (50%),4 (16%),4 (16%),17 (68%),7,70%,2,20%,1,10%,"[['Lapsley', 'May. 10, 2014', '1', '00:03:56', 'KO/TKO'], ['High', 'Nov. 16, 2013', '3', '00:05:00', 'Decision - Unanimous']]",High,"Nov. 16, 2013",3,00:05:00,Decision - Unanimous
Ian McCall,Not Fighting,39,65.00,125.20,Flyweight Division,13-5-1 (W-L-D),N/A,N/A,N/A,39,441,1124,30,11,56,3.59,3.25,2.08,0.00,"67
                  %","89
                      %",0.00,13:39,284 (64%),87 (20%),70 (16%),0 (0 %),0 (0 %),0 (0 %),201,46%,132,30%,108,24%,"[['McCall', 'Jan. 31, 2015', '3', '00:05:00', 'Decision - Unanimous'], ['Pickett', 'Jul. 19, 2014', '3', '00:05:00', 'Decision - Unanimous'], ['McCall', 'Aug. 3, 2013', '3', '00:05:00', 'Decision - Unanimous']]",McCall,"Jan. 31, 2015",3,00:05:00,Decision - Unanimous
Ian McCall,Not Fighting,39,65.00,125.20,Flyweight Division,13-5-1 (W-L-D),N/A,N/A,N/A,39,441,1124,30,11,56,3.59,3.25,2.08,0.00,"67
                  %","89
                      %",0.00,13:39,284 (64%),87 (20%),70 (16%),0 (0 %),0 (0 %),0 (0 %),201,46%,132,30%,108,24%,"[['McCall', 'Jan. 31, 2015', '3', '00:05:00', 'Decision - Unanimous'], ['Pickett', 'Jul. 19, 2014', '3', '00:05:00', 'Decision - Unanimous'], ['McCall', 'Aug. 3, 2013', '3', '00:05:00', 'Decision - Unanimous']]",Pickett,"Jul. 19, 2014",3,00:05:00,Decision - Unanimous
